,Unnamed: 0,name,lat,lng,formatted_address,rating,user_ratings_total,latest_reviews,positive_words,negative_words,categories
71,71,Devon Falls,6.9514077000000025,80.63001740000001,Dimbula Sri Lanka,4.7,861.0,"['visited', 'greenery', 'stunning', 'break', 'wonder', 'Eliya', 'experience', 'surrounding', 'friends', 'Nevertheless', 'soaking', 'everyone', 'relaxation', 'found', 'enchanting', 'photos', 'make', 'tea', 'road', 'charm', 'cascading', 'mustsee', 'Sri', 'Dont', 'encountered', 'enjoying', 'added', 'snacks', 'youre', 'Falls', 'scenery', 'rushing', 'escape', 'perfect', 'enjoyed', 'hours', 'Nuwara', 'place', 'tourists', 'camera', 'hiked', 'taking', 'couple', 'bit', 'Lanka', 'days', 'breathtaking', 'forget', 'view', 'spot', 'waterfall', 'mindful', 'sound', 'sunny', 'plan', 'get', 'family', 'viewpoints', 'area', 'wasnt', 'times', 'surroundings', 'pictures', 'water', 'weather', 'journey', 'visibility', 'obscured', 'walk', 'visit', 'took', 'sipping', 'shop', 'crowded', 'Devon', 'trek', 'create', 'views', 'heads']",25,2,waterfalls
72,72,Dhanaja Gem Museum,6.704170200000001,80.38635670000002,Ratnapura  Sri Lanka,4.0,179.0,"['owner', 'exhibits', 'variety', 'finding', 'Overall', 'experience', 'friends', 'Mr', 'Dhanaja', 'stones', 'appreciate', 'presentation', 'takes', 'found', 'selection', 'gemstones', 'Museum', 'gems', 'worthwhile', 'cramped', 'families', 'expected', 'collection', 'added', 'evident', 'difficulty', 'museums', 'youre', 'display', 'museum', 'brought', 'enjoyed', 'time', 'hours', 'enriching', 'makes', 'place', 'better', 'artifacts', 'modernization', 'passionate', 'life', 'couple', 'bit', 'Dhananjaya', 'shared', 'stories', 'hidden', 'group', 'enthusiasts', 'featuring', 'explaining', 'mesmerized', 'loved', 'visitors', 'mindful', 'cozy', 'Gem', 'treat', 'displays', 'terms', 'kids', 'piece', 'welcoming', 'family', 'Visiting', 'signage', 'area', 'Ratnapura', 'felt', 'use', 'lover', 'minerals', 'Dhananjayas', 'gem', 'visit', 'missed', 'faced', 'enthusiasm', 'closes', 'expertise']",28,3,museum visits
73,73,Dhushan ella,6.631715299999999,80.3542309,Palawela Sri Lanka,4.7,59.0,"['greenery', 'history', 'natureVisiting', 'stunning', 'finding', 'landscapes', 'highlight', 'Overall', 'mustWe', 'experience', 'spots', 'friends', 'adventure', 'found', 'stepWhat', 'photos', 'spent', 'wellmarked', 'cascading', 'Sri', 'allowing', 'Nonetheless', 'tranquility', 'face', 'speechless', 'moment', 'pair', 'escape', 'paths', 'enjoyed', 'hours', 'Dhushan', 'place', 'share', 'Ella', 'taking', 'spotting', 'bit', 'Lanka', 'breathtaking', 'trails', 'surrounded', 'sections', 'jawdropping', 'refreshing', 'loved', 'enjoy', 'discovering', 'shoes', 'exploring', 'cherish', 'viewpoint', 'beauty', 'loversAs', 'kids', 'family', 'hike', 'rain', 'lack', 'signage', 'area', 'destination', 'times', 'felt', 'guides', 'ones', 'waterfalls', 'made', 'traveler', 'gem', 'tourist', 'nature', 'took', 'packing', 'trekking', 'crowded', 'trail', 'left', 'views', 'trip']",26,4,"hiking, nature, waterfalls"
74,74,Diggala Campaign Side,6.8398993,81.2723738,Muthukeliyawa Sri Lanka,5.0,105.0,"['wait', 'lack', 'Definitely', 'bit', 'lovers', 'beautiful', 'Diggala', 'area', 'breathtaking', 'stunning', 'Highly', 'trails', 'challenging', 'quieter', 'added', 'hiking', 'day', 'children', 'spot', 'hidden', 'invigorating', 'picnicking', 'landscapes', 'thrill', 'experienceWe', 'wellmaintained', 'group', 'afternoon', 'experience', 'signs', 'made', 'sunrise', 'downside', 'loved', 'returnDiggala', 'midday', 'Side', 'scenery', 'escape', 'gem', 'restrooms', 'needed', 'lush', 'time', 'exploring', 'nature', 'making', 'Campaign', 'took', 'air', 'offers', 'found', 'place', 'city', 'areas', 'beauty', 'morning', 'breath', 'crowded', 'facilities', 'visiting', 'spent', 'taking', 'seeking', 'views', 'guide', 'go', 'recommend']",35,1,hiking
75,75,Dimbulana hills Spot,7.0053879,80.9536201,Badulla Sri Lanka,4.9,104.0,"['bit', 'viewpoints', 'visited', 'lovers', 'beautiful', 'Hills', 'area', 'breathtaking', 'stunning', 'worth', 'times', 'family', 'trails', 'challenging', 'base', 'spaces', 'mountain', 'hiking', 'caf', 'spectacular', 'ones', 'Overall', 'experienceDimbulana', 'Spot', 'wellmaintained', 'enhance', 'Dimbulana', 'experience', 'appreciated', 'run', 'signs', 'partner', 'step', 'friends', 'loved', 'solo', 'scenery', 'soaking', 'escape', 'LankaI', 'gem', 'prepared', 'tripI', 'heat', 'enjoyed', 'time', 'exploring', 'avoid', 'nature', 'hours', 'got', 'reflection', 'found', 'offers', 'peaks', 'views', 'make', 'rewarded', 'Sri', 'went', 'facilities', 'limited', 'spent', 'mustvisit', 'kids', 'information', 'go']",16,13,hiking
76,76,Dimiyawa View Point,6.7073383,80.3490515,Dimiyawa Sri Lanka,4.9,152.0,"['bit', 'going', 'visited', 'valleys', 'expected', 'area', 'breathtaking', 'stunning', 'break', 'magical', 'view', 'food', 'provided', 'impressive', 'drinks', 'landscapes', 'sunset', 'highlight', 'hills', 'group', 'anyone', 'made', 'View', 'friends', 'traveling', 'crowds', 'edges', 'scenery', 'soaking', 'escape', 'prepared', 'end', 'lush', 'time', 'backdrop', 'avoid', 'hours', 'offers', 'found', 'Dimiyawa', 'amenities', 'views', 'viewpoint', 'photos', 'light', 'morning', 'Point', 'leading', 'driving', 'capture', 'facilities', 'road', 'terms', 'spent', 'mustvisit', 'taking', 'couple', 'stopped', 'kids', 'trip', 'family', 'recommend']",19,5,"sightseeing, hiking"
77,77,Divulgaskada Kuda Wewa,8.661212400000002,80.5617788,Puhudivula Rd Sri Lanka,4.7,96.0,"['Definitely', 'busier', 'visited', 'tranquil', 'history', 'area', 'site', 'Divulgaskada', 'stunning', 'Highly', 'breathtaking', 'enjoying', 'interesting', 'surroundings', 'water', 'felt', 'day', 'fauna', 'significance', 'spot', 'hidden', 'meditation', 'provided', 'picnicking', 'sunset', 'restoration', 'flora', 'afternoon', 'spots', 'efforts', 'made', 'youre', 'friends', 'downside', 'moment', 'loved', 'wished', 'escape', 'gem', 'tourist', 'Wewa', 'adventure', 'looking', 'observe', 'enjoyed', 'time', 'exploring', 'walk', 'tank', 'found', 'Kuda', 'photography', 'excitement', 'place', 'views', 'activities', 'lot', 'beauty', 'relax', 'stroll', 'facilities', 'picnic', 'limited', 'spent', 'taking', 'couple', 'kids', 'information', 'trip', 'family', 'families', 'recommend']",18,5,"history tours, sightseeing, photography"
78,78,Diyagala Escape,6.7069924,80.43907349999998,Ratnapura Sri Lanka,3.5270000000000006,1.0,"['environment', 'lack', 'bit', 'planning', 'seemed', 'needs', 'expected', 'times', 'Escape', 'felt', 'food', 'spot', 'decent', 'location', 'wellmaintained', 'experience', 'price', 'appreciated', 'lacked', 'made', 'walks', 'nothing', 'friends', 'Diyagala', 'chance', 'lacking', 'feeling', 'hikes', 'disorganized', 'elevate', 'service', 'scenery', 'disconnect', 'interaction', 'adventure', 'organization', 'hoping', 'nature', 'everyone', 'guidance', 'accommodation', 'options', 'offers', 'found', 'place', 'activities', 'weekend', 'Unfortunately', 'beauty', 'bored', 'disappointing', 'went', 'facilities', 'engaging', 'management', 'left', 'staff', 'paid', 'improvement', 'effort', 'limited', 'marred']",24,7,"hiking, outdoor adventures"
79,79,Diyaluma Falls,6.7331443,81.0314173,Koslanda Sri Lanka,5.0,3718.0,"['keep', 'visited', 'stunning', 'confusing', 'elephants', 'spectacular', 'highlight', 'basins', 'experience', 'opted', 'found', 'photos', 'ticket', 'swimming', 'cascading', 'mustsee', 'Sri', 'slippery', 'going', 'challenging', 'camping', 'provided', 'Diyaluma', 'location', 'soothing', 'remember', 'youre', 'Falls', 'pools', 'scenery', 'perfect', 'enjoyed', 'top', 'hours', 'place', 'bathing', 'bit', 'Lanka', 'breathtaking', 'system', 'Highly', 'view', 'picturesque', 'spot', 'waterfall', 'step', 'refreshing', 'loved', 'crowds', 'recommended', 'climb', 'instructions', 'delight', 'sound', 'showcases', 'beauty', 'morning', 'eye', 'recommend', 'Visiting', 'Definitely', 'hike', 'water', 'felt', 'edges', 'dip', 'clearer', 'took', 'sight', 'photography', 'rocks', 'trek', 'views', 'breaks', 'heads', 'trip', 'watch']",22,8,"waterfalls, hiking"
80,80,Diyatha Uyana,6.904575,79.9098313,Sri Jayawardenepura Kotte Sri Lanka,4.6,26258.0,"['handicrafts', 'greenery', 'weekends', 'court', 'break', 'created', 'edge', 'ambiance', 'variety', 'highlight', 'Overall', 'afternoon', 'experience', 'friends', 'bird', 'waters', 'park', 'seating', 'everyone', 'found', 'surprise', 'diverse', 'breeze', 'restaurants', 'spent', 'enjoying', 'added', 'food', 'snacking', 'birds', 'inviting', 'downside', 'walking', 'bustle', 'escape', 'choice', 'paths', 'looking', 'watching', 'browsing', 'enjoyed', 'charming', 'time', 'making', 'hours', 'lake', 'place', 'fruits', 'Diyatha', 'facilities', 'couple', 'wellmaintained', 'offers', 'spotting', 'bit', 'overlooking', 'trails', 'Colombos', 'spot', 'warning', 'refreshing', 'Uyana', 'loved', 'crowds', 'exploring', 'options', 'city', 'pathways', 'spend', 'crocodiles', 'plan', 'floating', 'get', 'way', 'species', 'kids', 'family', 'recommend', 'Visiting', 'lovers', 'water', 'felt', 'day', 'use', 'decent', 'cleaner', 'anyone', 'appreciated', 'relaxing', 'made', 'tasty', 'please', 'market', 'peak', 'visit', 'nature', 'outing', 'areas', 'crowded', 'stroll', 'views', 'wetland', 'shaded']",20,4,"botanical gardens, cultural experiences, bird watching, walking"
81,81,Diyawatanalla Waterfall,6.849332,80.8589566,Alawathugoda Sri Lanka,3.2,135.0,"['anything', 'lack', 'expected', 'area', 'challenging', 'surroundings', 'thought', 'water', 'splashing', 'feet', 'meet', 'spot', 'getaway', 'misleading', 'trickle', 'calling', 'waterfall', 'journey', 'experience', 'maintained', 'serene', 'friends', 'conditions', 'youre', 'moment', 'loved', 'enjoy', 'looking', 'dip', 'adventure', 'stream', 'charming', 'time', 'expectations', 'path', 'hoping', 'spring', 'making', 'took', 'manage', 'offered', 'Visited', 'place', 'expect', 'hopes', 'disappointing', 'dont', 'leading', 'relax', 'Waterfall', 'swim', 'road', 'trail', 'find', 'drive', 'left', 'couple', 'Diyawatanalla', 'kids', 'feels', 'recommend']",32,8,waterfalls
82,82,Dry Zone Botanic Gardens Hambantota,6.1533995,81.066035,Hambantota Sri Lanka,4.8,1737.0,"['fascinating', 'variety', 'afternoon', 'experience', 'spots', 'opted', 'change', 'opportunity', 'trees', 'found', 'save', 'layout', 'photos', 'cart', 'visiting', 'spent', 'staff', 'construction', 'take', 'Sri', 'refreshments', 'hustle', 'tranquility', 'relaxed', 'seeing', 'flora', 'feeling', 'escape', 'heat', 'time', 'enjoyed', 'making', 'hours', 'Hambantota', 'enriching', 'amenities', 'place', 'bit', 'environment', 'demand', 'enlightening', 'showcasing', 'hidden', 'diversity', 'gardens', 'loved', 'Botanic', 'carts', 'exploring', 'avoid', 'plant', 'morning', 'Gardens', 'get', 'species', 'kids', 'family', 'recommend', 'Visiting', 'beautiful', 'day', 'made', 'plants', 'renting', 'Zone', 'gem', 'tourist', 'Lankas', 'visit', 'nature', 'shaded', 'Dry', 'areas', 'learned', 'stroll', 'left', 'zone', 'wait']",29,5,botanical gardens
83,83,Dunhinda Waterfall,7.0175417,81.0635655,Dunhida Water Falls Access Road Sri Lanka,4.6,626.0,"['stunning', 'bring', 'highlight', 'experience', 'spots', 'fruit', 'fun', 'cash', 'vendors', 'monkeys', 'fee', 'wellmarked', 'worthwhile', 'miniadventure', 'slippery', 'encountered', 'snacks', 'falls', 'compared', 'serene', 'selling', 'jungle', 'Dunhinda', 'rushing', 'paths', 'enjoyed', 'making', 'tourists', 'camera', 'fruits', 'tip', 'bonding', 'feels', 'spotting', 'bit', 'see', 'offering', 'breathtaking', 'feel', 'view', 'invigorating', 'waterfall', 'seems', 'refreshing', 'loved', 'enjoy', 'shoes', 'element', 'sound', 'purchases', 'km', 'get', 'way', 'kids', 'family', 'recommend', 'Visiting', 'Definitely', 'rain', 'parts', 'locals', 'entrance', 'surroundings', 'water', 'felt', 'appreciated', 'made', 'reasonable', 'bringing', 'path', 'nature', 'mesmerizing', 'minutes', 'took', 'sight', 'areas', 'wear', 'Waterfall', 'trek', 'create', 'stalls', 'trip']",30,4,waterfalls
84,84,Dutch Bay Beach,8.5733722,81.2395084,Sri Lanka,4.3,396.0,"['environment', 'cleanliness', 'working', 'Bay', 'issue', 'absolute', 'locals', 'stunning', 'times', 'lounging', 'breathtaking', 'enjoying', 'ambiance', 'water', 'detract', 'offer', 'bottom', 'day', 'snacks', 'complaint', 'spot', 'food', 'highlight', 'rides', 'Overall', 'indulging', 'experience', 'relaxing', 'try', 'beach', 'made', 'boat', 'Trincomalee', 'fun', 'youre', 'waters', 'loved', 'sun', 'Dutch', 'ride', 'scenery', 'soaking', 'escape', 'gem', 'peak', 'bites', 'enjoyed', 'time', 'visit', 'making', 'hours', 'options', 'managed', 'crowd', 'Id', 'views', 'fort', 'areas', 'make', 'swimming', 'coconut', 'glass', 'Beach', 'limited', 'mustvisit', 'life', 'clean', 'get', 'return', 'kids', 'didnt', 'stalls', 'shaded', 'families', 'calm']",30,4,"beach visits, beachfront dining"
85,85,Dutch Cannon,7.711577099999999,81.7024339,Batticaloa Sri Lanka,3.086999999999999,1.0,"['Visiting', 'bit', 'seemed', 'visited', 'buffs', 'expected', 'history', 'area', 'Theres', 'site', 'enlightening', 'interesting', 'lacks', 'thought', 'view', 'guides', 'stories', 'surroundings', 'maintenance', 'significance', 'spot', 'provided', 'impression', 'felt', 'offer', 'location', 'help', 'use', 'understand', 'underwhelming', 'picture', 'travelers', 'tour', 'leave', 'experience', 'cannon', 'appreciated', 'stop', 'sitting', 'stretch', 'friends', 'prioritize', 'Dutch', 'explanation', 'appeal', 'legs', 'itinerary', 'took', 'captivate', 'photos', 'activities', 'expect', 'Wouldnt', 'part', 'Cannon', 'share', 'dont', 'hoped', 'displays', 'engaging', 'terms', 'didnt', 'taking', 'stopped', 'context', 'information', 'trip', 'family', 'recommend']",33,4,"historical monuments, history tours, historic sites"
86,86,Dutch Fort  Jaffna,9.6620307,80.0084252,Jaffna Sri Lanka,4.7,3672.0,"['environment', 'Definitely', 'bit', 'restore', 'plaques', 'Jaffnas', 'buffs', 'history', 'fascinating', 'site', 'parts', 'stunning', 'restored', 'breathtaking', 'entrance', 'setting', 'view', 'maintenance', 'structure', 'reflect', 'spot', 'provided', 'use', 'sunset', 'grounds', 'Fort', 'afternoon', 'experience', 'efforts', 'appreciated', 'sea', 'made', 'surrounding', 'traveler', 'value', 'friends', 'youre', 'loved', 'holds', 'Dutch', 'splendid', 'glimpse', 'wandering', 'ramparts', 'enjoyed', 'captivating', 'visit', 'time', 'need', 'exploring', 'architecture', 'took', 'foreigners', 'outing', 'found', 'offers', 'Visited', 'place', 'views', 'imagining', 'fort', 'photos', 'areas', 'expect', 'storytelling', 'side', 'filled', 'entry', 'fee', 'Jaffna', 'wellpreserved', 'couple', 'kids', 'family', 'remnants', 'recommend']",29,1,"historical monuments, architecture tours, historic sites, sightseeing"
87,87,Dutch Museum,6.935962299999999,79.85163899999998,Colombo  Sri Lanka,3.7,464.0,"['visited', 'history', 'fascinating', 'stunning', 'exhibits', 'afternoon', 'experience', 'price', 'friends', 'Dutch', 'soaking', 'miss', 'handinhand', 'Colombo', 'found', 'potential', 'ticket', 'hoped', 'Museum', 'staff', 'colonial', 'information', 'Sri', 'Dont', 'buffs', 'regarding', 'collection', 'treasure', 'youre', 'value', 'serene', 'feeling', 'holds', 'escape', 'learning', 'perfect', 'brought', 'enjoyed', 'time', 'architecture', 'sparse', 'place', 'artifacts', 'couple', 'building', 'lives', 'bit', 'Lanka', 'Highly', 'stories', 'spot', 'hidden', 'rupees', 'loved', 'visitors', 'exploring', 'quaint', 'city', 'displays', 'engaging', 'period', 'kids', 'recommend', 'Definitely', 'beautiful', 'area', 'parts', 'felt', 'use', 'made', 'depth', 'curiosity', 'visit', 'Lankans', 'appealing', 'influence', 'lot', 'crowded', 'learned', 'stroll', 'bustling', 'left', 'enriched']",26,3,"history tours, museum visits, architecture tours"
88,88,Dutch Reformed Church Matara,5.944787799999999,80.5469267,Matara Sri Lanka,4.7,37.0,"['take', 'bit', 'Lanka', 'Visiting', 'signage', 'visited', 'history', 'area', 'Reformed', 'stunning', 'family', 'guided', 'surroundings', 'pictures', 'ambiance', 'felt', 'atmosphere', 'tranquility', 'significance', 'showcasing', 'provided', 'reflect', 'hidden', 'spot', 'use', 'addition', 'help', 'grounds', 'Overall', 'understand', 'tour', 'experience', 'appreciated', 'stop', 'churchs', 'friends', 'youre', 'walking', 'Dutch', 'soaking', 'glimpse', 'tours', 'gem', 'charming', 'enjoyed', 'time', 'visit', 'exploring', 'architecture', 'offers', 'influence', 'place', 'photos', 'tourists', 'Matara', 'hoped', 'Church', 'wellpreserved', 'church', 'taking', 'staff', 'couple', 'kids', 'information', 'trip', 'Sri']",32,6,"historical monuments, architecture tours, history tours"
89,89,Duwili Ella Waterfall,6.6623191,80.8658203,Kalthota Sri Lanka,4.5,739.0,"['greenery', 'improvements', 'stunning', 'experience', 'price', 'surrounding', 'put', 'friends', 'prepared', 'developing', 'ticket', 'landscape', 'cascading', 'Theres', 'challenging', 'tranquility', 'provided', 'benches', 'scenery', 'reached', 'enjoyed', 'making', 'guidance', 'amenities', 'benefit', 'plenty', 'facilities', 'Ella', 'effort', 'allowed', 'bit', 'see', 'breathtaking', 'adds', 'view', 'stalls', 'spot', 'invigorating', 'glad', 'exhausting', 'sections', 'waterfall', 'loved', 'visitors', 'quaint', 'play', 'sound', 'steps', 'viewpoint', 'beauty', 'went', 'swim', 'mustvisit', 'get', 'way', 'rest', 'kids', 'family', 'recommend', 'Visiting', 'Definitely', 'hike', 'viewpoints', 'lovers', 'area', 'Duwili', 'entrance', 'shops', 'water', 'felt', 'maintenance', 'use', 'concerns', 'sense', 'places', 'waterfalls', 'anyone', 'appreciated', 'made', 'gem', 'visit', 'nature', 'mesmerizing', 'accomplishment', 'sight', 'safety', 'areas', 'relax', 'Waterfall', 'trail', 'views', 'firsttime']",17,11,waterfalls
90,90,Elephant Park,7.276437700000002,81.7969824,Kaliodai  Deeghavapi Rd Sri Lanka,3.6,72.0,"['environment', 'neglected', 'bit', 'visited', 'trash', 'sanctuary', 'see', 'area', 'fascinating', 'issue', 'enjoying', 'interesting', 'surroundings', 'water', 'setting', 'guides', 'felt', 'meet', 'day', 'lessthanideal', 'roam', 'elephants', 'use', 'giants', 'decent', 'entertaining', 'waste', 'seeing', 'experience', 'others', 'made', 'hope', 'traveler', 'friends', 'conditions', 'refreshing', 'chance', 'loved', 'solo', 'kids', 'Watching', 'park', 'adventure', 'expectations', 'enjoyed', 'time', 'visit', 'nature', 'tank', 'landfill', 'attraction', 'Elephant', 'found', 'improve', 'creatures', 'interact', 'habitats', 'Park', 'impact', 'positives', 'find', 'management', 'worthwhile', 'staff', 'reminder', 'detracted', 'sustain', 'concerning', 'way', 'shame', 'family']",38,2,"animal encounters, wildlife viewing"
91,91,Elephant Point Beach,8.5360448,81.22857459999999,Trincomalee Sri Lanka,4.6,209.0,"['shade', 'history', 'intimidating', 'Naval', 'getaway', 'Overall', 'experience', 'check', 'conditions', 'friends', 'waters', 'sun', 'sand', 'trees', 'relaxation', 'cliffs', 'access', 'boats', 'swimming', 'turquoise', 'Museum', 'visiting', 'isolation', 'calm', 'means', 'enjoying', 'provided', 'youre', 'concern', 'scenery', 'escape', 'looking', 'perfect', 'enjoyed', 'backdrop', 'currents', 'amenities', 'place', 'requires', 'revisit', 'couple', 'wellmaintained', 'offers', 'bit', 'breathtaking', 'Highly', 'spot', 'hidden', 'wellequipped', 'crystalclear', 'fish', 'pristine', 'disappoint', 'Elephant', 'blast', 'intend', 'sailing', 'heading', 'permission', 'Point', 'swim', 'eye', 'plan', 'rest', 'kids', 'washrooms', 'family', 'recommend', 'Visiting', 'sunbathing', 'playing', 'area', 'times', 'kept', 'lounging', 'horizon', 'day', 'designated', 'relaxing', 'beach', 'made', 'Trincomalee', 'snorkeling', 'gem', 'mesmerizing', 'nature', 'took', 'areas', 'crowded', 'Beach', 'wed', 'secluded', 'views', 'heads', 'trip']",34,4,"beach visits, snorkeling, sailing"
92,92,Elephant Transit Home,6.4266887000000015,80.81653589999998,Udawalawa Sri Lanka,4.6,1849.0,"['visits', 'visited', 'wildlife', 'seemed', 'compassionate', 'heartwarming', 'cause', 'children', 'elephants', 'highlight', 'Overall', 'experience', 'efforts', 'love', 'friends', 'treatment', 'baby', 'Watching', 'appreciate', 'opportunity', 'found', 'experiences', 'make', 'opportunities', 'creatures', 'animals', 'fee', 'rescue', 'worthwhile', 'staff', 'mustsee', 'information', 'improvement', 'Sri', 'animal', 'supports', 'expected', 'wellorganized', 'provided', 'moments', 'enhanced', 'photographs', 'rehabilitating', 'Home', 'youre', 'job', 'feeling', 'Seeing', 'mission', 'looking', 'learning', 'wild', 'watching', 'time', 'enjoyed', 'organization', 'returning', 'makes', 'place', 'viewing', 'engage', 'orphaned', 'touching', 'taking', 'facility', 'feeding', 'offers', 'lives', 'fed', 'bit', 'Lanka', 'emotions', 'see', 'methods', 'feel', 'view', 'stories', 'theres', 'support', 'hope', 'shown', 'loved', 'learn', 'Transit', 'thrilled', 'glimpse', 'commitment', 'enchanted', 'trip', 'rehabilitation', 'Elephant', 'eyeopening', 'showcases', 'space', 'organized', 'mustvisit', 'get', 'initiative', 'kids', 'respect', 'family', 'Visiting', 'lack', 'lovers', 'future', 'area', 'talks', 'times', 'entrance', 'felt', 'practices', 'handling', 'giants', 'ones', 'room', 'sense', 'appreciated', 'anyone', 'stop', 'cared', 'made', 'traveling', 'deserves', 'care', 'conservation', 'visit', 'photography', 'lot', 'crowded', 'learned', 'believe', 'cares', 'observing', 'left', 'process']",24,9,"wildlife viewing, animal encounters"
93,93,Ella Rock Trailhead,6.8578490999999975,81.04402259999998,Ella Sri Lanka,4.7,375.0,"['capturing', 'stunning', 'bring', 'confusing', 'landscapes', 'hills', 'Overall', 'experience', 'signs', 'ascent', 'cash', 'friends', 'mistcovered', 'adventure', 'lush', 'got', 'found', 'photos', 'exhilarating', 'tea', 'met', 'fee', 'landscape', 'start', 'summit', 'tons', 'Sri', 'families', 'refreshments', 'encountered', 'challenging', 'Trailhead', 'misleading', 'photographs', 'remember', 'partner', 'racing', 'points', 'encounter', 'scenery', 'reached', 'provides', 'heat', 'enjoyed', 'captivating', 'time', 'top', 'managed', 'Regardless', 'Ella', 'taking', 'wellmaintained', 'offers', 'bit', 'Lanka', 'Trail', 'breathtaking', 'hearts', 'view', 'hiking', 'sections', 'help', 'enthusiasts', 'rewarding', 'loved', 'solo', 'workers', 'shoes', 'heart', 'climb', 'exploring', 'markers', 'avoid', 'viewpoint', 'plantations', 'beauty', 'fields', 'find', 'mustvisit', 'way', 'kids', 'family', 'recommend', 'hike', 'signage', 'beautiful', 'beforehand', 'times', 'entrance', 'hikers', 'water', 'felt', 'guides', 'hire', 'made', 'traveler', 'Lankas', 'Rock', 'path', 'nature', 'took', 'trail', 'views', 'breaks']",29,1,hiking
94,94,Fort Dew Guest House and Restaurant,6.0271673,80.2152041,Galle Sri Lanka,4.5,224.0,"['seafood', 'House', 'rooftop', 'Lankan', 'highlight', 'nights', 'getting', 'Overall', 'experience', 'balcony', 'friends', 'Dew', 'served', 'rooms', 'access', 'monkeys', 'spent', 'return', 'staff', 'home', 'laid', 'Sri', 'enjoying', 'hand', 'atmosphere', 'food', 'location', 'sunset', 'inviting', 'downside', 'savored', 'service', 'looking', 'perfect', 'watching', 'charming', 'enjoyed', 'time', 'making', 'drink', 'stay', 'place', 'taking', 'pleasant', 'bit', 'night', 'feel', 'hospitality', 'spot', 'hidden', 'drinks', 'breakfast', 'basic', 'chatting', 'loved', 'meals', 'stayed', 'curries', 'connection', 'exploring', 'steps', 'ideal', 'views', 'morning', 'dishes', 'kids', 'family', 'recommend', 'area', 'Guest', 'evenings', 'felt', 'Fort', 'Galle', 'anyone', 'appreciated', 'attractions', 'beach', 'made', 'tasty', 'curry', 'terrace', 'gem', 'explore', 'restaurant', 'offered', 'WiFi', 'tapas', 'delay', 'street', 'trip', 'watch']",23,6,beachfront dining
95,95,Fort Entrance Old Gate,6.0281137000000005,80.218447,Sri Lanka,4.8,231.0,"['energy', 'history', 'site', 'stunning', 'noticed', 'Old', 'Overall', 'afternoon', 'framing', 'experience', 'signs', 'surrounding', 'friends', 'soaking', 'appreciate', 'adventure', 'traffic', 'found', 'enchanting', 'photos', 'filled', 'road', 'visiting', 'mustsee', 'considering', 'gate', 'Standing', 'enjoying', 'significance', 'Galles', 'learning', 'perfect', 'charming', 'time', 'enjoyed', 'captivating', 'backdrop', 'architecture', 'point', 'plenty', 'taking', 'see', 'spot', 'group', 'loved', 'wandering', 'Entrance', 'exploring', 'cafes', 'ocean', 'entry', 'details', 'wellpreserved', 'beneath', 'Definitely', 'beautiful', 'area', 'shops', 'Walking', 'pictures', 'felt', 'use', 'Fort', 'Galle', 'heritage', 'enhance', 'appreciated', 'Gate', 'visit', 'hoping', 'took', 'crossing', 'streets', 'banyan', 'transported', 'fort', 'areas', 'crowded', 'attention', 'views']",18,10,"historical monuments, architecture tours, history tours, historic sites"
96,96,Fort Frederick,8.5772776,81.2432785,Trincomalee Sri Lanka,4.2,2249.0,"['history', 'fascinating', 'site', 'stunning', 'bring', 'noticed', 'grounds', 'Overall', 'afternoon', 'experience', 'roaming', 'surrounding', 'friends', 'takes', 'found', 'photos', 'aspect', 'turquoise', 'filled', 'visiting', 'structures', 'spent', 'Dont', 'buffs', 'worth', 'Frederick', 'significance', 'snacks', 'food', 'seeing', 'partner', 'youre', 'walking', 'litter', 'enjoyed', 'braving', 'time', 'architecture', 'camera', 'strewn', 'taking', 'spotting', 'bit', 'overlooking', 'breathtaking', 'forget', 'hidden', 'drinks', 'sea', 'loved', 'crowds', 'tell', 'exploring', 'avoid', 'options', 'detracts', 'views', 'beauty', 'ruins', 'forts', 'Bring', 'mustvisit', 'get', 'deer', 'way', 'kids', 'family', 'recommend', 'Visiting', 'signage', 'area', 'entrance', 'interesting', 'day', 'maintenance', 'use', 'Fort', 'enhance', 'made', 'Trincomalee', 'gem', 'visit', 'took', 'outing', 'areas', 'lot', 'story', 'spotted', 'adds']",29,4,"history tours, historic sites, architecture tours"
